日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2025-04-30,228.59,231.94,227.16,227.64,14727,-3160.0,320.0,136.0,-2704.0,19395,1094,408,75,,,,,,,,,,,,,,,,,,,,
2025-05-02,233.37,239.57,232.89,239.57,30816,13980.0,965.0,251.0,15196.0,18352,1359,588,323,,,,,,,,,,,,100.0,,,,,,,,RSI超買 | 法人強勢買超 | 外投同步買進
2025-05-05,239.57,240.05,233.84,235.28,23725,3405.0,1205.0,-157.0,4453.0,17922,1214,417,80,,,,,,,,,,,,97.31,,,,,,,,RSI超買 | 外投同步買進
2025-05-06,234.8,243.39,233.84,242.43,21424,7314.0,874.0,-437.0,7751.0,18162,1342,935,194,,,,,,,,,,,,97.43,,,,,,,,RSI超買 | 法人強勢買超 | 外投同步買進
2025-05-07,243.39,245.3,238.14,242.43,19075,3810.0,317.0,205.0,4332.0,17690,1360,469,70,237.47,,,,21953,,,,,,,97.43,,,,,2.09,,0.87,RSI超買 | 外投同步買進
2025-05-08,244.34,244.34,239.57,240.05,16552,-3242.0,63.0,116.0,-3063.0,18102,1347,814,44,239.95,,,,22318,,,,,,,95.73,,,,,0.04,,0.74,RSI超買
2025-05-09,241.48,245.3,238.62,244.82,22380,2757.0,187.0,52.0,2996.0,19714,1371,2646,96,241.0,,,,20631,,,,,,,95.88,,,,,1.59,,1.08,RSI超買 | 外投同步買進
2025-05-12,248.16,250.55,244.34,246.73,19756,1593.0,45.0,133.0,1771.0,20762,1628,2697,328,243.29,,,,19837,,,,,,,95.95,,,,,1.41,,1.0,RSI超買 | 外投同步買進
2025-05-13,253.89,255.8,249.12,250.07,31893,2204.0,49.0,880.0,3133.0,20436,1820,3099,265,244.82,,,,21931,,,,,,,96.06,,,,,2.14,,1.45,RSI超買 | 外投同步買進
2025-05-14,255.8,264.39,254.84,263.91,48482,18012.0,726.0,1395.0,20133.0,22081,2392,4886,740,249.12,243.29,,,27813,,,,,,,96.5,,,,,5.94,,1.74,RSI超買 | 法人強勢買超 | 外投同步買進
2025-05-15,263.91,265.82,262.0,264.86,35161,8931.0,954.0,-402.0,9483.0,19507,2474,1314,121,254.08,247.02,,,31534,,,,,91.82,,96.53,,,,,4.24,,1.12,RSI超買 | 法人強勢買超 | 外投同步買進
2025-05-16,264.39,265.34,261.52,262.48,16611,472.0,1436.0,-36.0,1872.0,18873,2425,915,54,257.61,249.31,,,30381,,,,,95.01,,94.44,,,,,1.89,,0.55,RSI超買 | 外投同步買進
2025-05-19,260.57,261.52,253.89,253.89,16552,673.0,813.0,-425.0,1061.0,18034,2247,907,150,259.04,251.17,,,29740,,,,,81.15,89.33,87.11,,,,,-1.99,,0.56,KD死叉 | KD超買 | RSI超買 | 外投同步買進
2025-05-20,257.71,260.09,254.37,254.37,11020,-1213.0,348.0,12.0,-853.0,18484,2265,703,57,259.9,252.36,,,25565,,,,,68.12,81.43,87.17,,,,,-2.13,,0.43,KD死叉 | RSI超買
2025-05-21,255.8,260.09,254.84,259.61,14665,2352.0,517.0,54.0,2923.0,18051,2266,354,118,259.04,254.08,,,18802,,,,,63.99,71.09,87.83,,,,,0.22,,0.78,KD死叉 | RSI超買 | 外投同步買進
2025-05-22,255.8,256.75,254.37,255.32,10480,-3736.0,671.0,-95.0,-3160.0,18427,2198,586,29,257.13,255.61,,,13866,,,,,62.06,64.73,83.99,,,,,-0.7,,0.76,KD死叉 | RSI超買
2025-05-23,256.75,257.23,251.02,251.98,10262,-1073.0,-339.0,-462.0,-1874.0,18004,2144,477,27,255.03,256.32,,,12596,,,,,48.47,58.18,81.02,,,,,-1.2,,0.81,KD死叉 | RSI超買 | 外投同步拋售
2025-05-26,251.98,256.27,251.5,253.41,8825,2916.0,-66.0,-518.0,2332.0,17726,2139,340,85,254.94,256.99,,,11050,,,,,28.13,46.22,81.33,,,,,-0.6,,0.8,KD死叉 | RSI超買
2025-05-27,253.89,257.71,252.93,253.89,8954,533.0,20.0,-513.0,40.0,17786,2129,277,34,254.84,257.37,,,10637,,,,,17.56,31.39,81.43,,,,,-0.37,,0.84,KD超賣 | RSI超買 | 外投同步買進
2025-05-28,257.71,259.61,255.8,256.75,16103,4630.0,-315.0,4.0,4319.0,16725,2181,334,83,254.27,256.66,249.97,,10925,19873,,,,25.18,23.62,82.1,269.86,249.97,230.09,0.6704,0.98,2.71,1.47,KD金叉 | RSI超買
2025-05-29,260.57,263.43,259.14,259.14,26895,1125.0,395.0,450.0,1970.0,18317,2217,2891,110,255.03,256.08,251.55,,14208,20482,,,,41.61,28.12,82.65,268.8,251.55,234.3,0.72,1.61,3.02,1.89,KD金叉 | RSI超買 | 外投同步買進
2025-06-02,257.71,259.14,256.75,258.66,19058,375.0,718.0,-431.0,662.0,17590,2126,252,47,256.37,255.7,252.5,,15967,19894,,,,55.67,40.82,82.1,269.06,252.5,235.95,0.6859,0.89,2.44,1.19,KD金叉 | RSI超買 | 外投同步買進
2025-06-03,261.05,263.43,260.09,262.48,17896,2275.0,1562.0,194.0,4031.0,16997,2217,216,118,258.18,256.56,253.86,,17781,19602,,,,73.11,56.8,83.07,268.86,253.86,238.87,0.7873,1.67,3.4,1.01,KD金叉 | RSI超買 | 外投同步買進
2025-06-04,267.25,270.11,266.3,267.25,23853,4441.0,-640.0,422.0,4223.0,17454,2244,1638,136,260.86,257.85,255.1,,20761,19724,,,,79.64,69.47,84.22,270.22,255.1,239.99,0.9017,2.45,4.76,1.15,KD金叉 | RSI超買
2025-06-05,270.59,273.45,266.77,268.68,16994,1365.0,693.0,121.0,2179.0,16914,2206,781,37,263.24,258.76,256.42,,20939,19620,,,,85.37,79.37,84.56,271.46,256.42,241.37,0.9076,2.07,4.78,0.81,KD超買 | RSI超買 | 外投同步買進
2025-06-06,267.25,267.25,261.05,263.43,15119,-6700.0,-32.0,-482.0,-7214.0,17402,2388,1391,327,264.1,259.57,257.59,,18584,19548,6.81,,,72.7,79.24,77.95,270.8,257.59,244.38,0.7212,-0.25,2.27,0.81,KD死叉 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-06-09,265.34,265.82,262.0,263.43,9390,-1636.0,-359.0,-62.0,-2057.0,17063,2392,384,24,265.05,260.71,258.52,,16650,18898,6.59,,,61.42,73.16,77.95,270.5,258.52,246.53,0.7049,-0.61,1.9,0.56,KD死叉 | RSI超買 | 外投同步拋售
2025-06-10,263.91,270.59,263.91,270.59,18289,6802.0,1.0,287.0,7090.0,15934,2128,852,111,266.68,262.43,259.71,,16729,18825,6.92,,,63.11,65.74,80.37,271.51,259.71,247.91,0.9612,1.47,4.19,1.09,KD死叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-06-11,271.07,271.55,268.2,270.11,12966,-1414.0,32.0,-3.0,-1385.0,16126,2068,648,14,267.25,264.05,260.71,,14552,17879,7.05,,,71.66,65.39,79.74,272.46,260.71,248.96,0.8998,1.07,3.61,0.89,KD金叉 | RSI超買
2025-06-12,270.11,273.45,268.2,273.45,15204,5123.0,527.0,313.0,5963.0,15637,2118,342,103,268.2,265.72,261.19,,14194,16215,7.35,,,87.93,74.23,80.87,274.2,261.19,248.18,0.9713,1.96,4.69,1.07,KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-06-13,270.59,274.41,270.11,274.41,16437,4592.0,225.0,-249.0,4568.0,15257,2154,224,89,270.4,267.25,261.67,,14457,15279,7.57,,,93.33,84.31,81.2,275.89,261.67,247.45,0.9481,1.48,4.87,1.14,KD超買 | RSI超買 | 外投同步買進
2025-06-16,272.98,273.93,271.07,272.98,9016,-767.0,257.0,-50.0,-560.0,15471,2046,409,9,272.31,268.68,262.19,,14382,14899,7.54,,,96.43,92.57,79.04,277.29,262.19,247.1,0.8574,0.25,4.12,0.63,KD超買 | RSI超買
2025-06-17,273.93,274.41,270.11,270.11,15474,-533.0,860.0,171.0,498.0,15642,1945,495,6,272.21,269.44,263.0,,13819,14845,7.21,,,85.7,91.82,74.76,277.96,263.0,248.04,0.7376,-0.77,2.7,1.12,KD死叉 | KD超買 | RSI超買
2025-06-18,269.64,272.5,269.16,270.11,12826,-1653.0,609.0,-42.0,-1086.0,15491,1913,174,23,272.21,269.73,263.79,,13791,14935,6.86,7.1,-0.24,74.98,85.7,74.76,278.49,263.79,249.09,0.715,-0.77,2.4,0.93,MACD空頭 | KD死叉 | RSI超買
2025-06-19,269.16,272.02,266.3,266.3,13665,-3253.0,324.0,922.0,-2007.0,15445,1793,333,30,270.78,269.49,264.12,,13484,14885,6.21,6.92,-0.71,56.76,72.48,69.0,278.73,264.12,249.52,0.5745,-1.65,0.83,1.01,MACD空頭 | KD死叉
2025-06-20,267.73,270.11,266.3,266.77,16036,-3338.0,3104.0,57.0,-177.0,15233,1709,186,28,269.25,269.83,264.7,,13403,15163,5.67,6.67,-1.0,43.23,58.32,69.32,278.73,264.7,250.66,0.5739,-0.92,0.78,1.2,MACD空頭 | KD死叉
2025-06-23,262.48,269.16,260.57,269.16,17281,-5845.0,4255.0,352.0,-1238.0,14913,1461,149,27,268.49,270.4,265.56,,15056,15514,5.37,6.41,-1.04,41.32,47.1,70.93,278.37,265.56,252.75,0.6407,0.25,1.36,1.15,MACD空頭 | KD死叉 | RSI超買
2025-06-24,272.98,278.23,272.98,276.32,26437,707.0,5328.0,458.0,6493.0,14509,8,590,0,269.73,270.97,266.7,,17249,16395,5.64,6.26,-0.62,59.5,48.02,75.14,279.03,266.7,254.38,0.8902,2.44,3.61,1.53,MACD空頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-06-25,277.75,279.66,276.32,279.66,19861,1523.0,4870.0,341.0,6734.0,14386,0,1172,0,271.64,271.93,267.99,,18656,16940,6.06,6.22,-0.16,83.75,61.52,76.83,280.06,267.99,255.92,0.9834,2.95,4.35,1.06,MACD空頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-06-26,280.61,282.52,275.36,276.8,24969,-8921.0,4005.0,88.0,-4828.0,14534,0,894,0,273.74,272.26,268.99,,20917,17383,6.09,6.19,-0.1,87.71,76.99,72.31,280.45,268.99,257.54,0.8408,1.12,2.9,1.19,MACD空頭 | KD超買 | RSI超買
2025-06-27,276.8,276.8,272.02,272.5,22018,-2758.0,1046.0,-416.0,-2128.0,14720,0,1176,0,274.89,272.07,269.66,,22113,17139,5.7,6.09,-0.39,76.1,82.52,66.01,280.22,269.66,259.1,0.6345,-0.87,1.05,1.0,MACD空頭 | KD死叉
2025-06-30,275.0,279.0,271.5,274.5,34611,8823.0,-3265.0,-2144.0,3414.0,15377,166,1139,166,275.96,272.22,270.45,,25579,17917,5.49,5.97,-0.48,63.92,75.91,67.43,279.85,270.45,261.05,0.7154,-0.53,1.5,1.35,MACD空頭 | KD死叉
2025-07-01,277.0,283.5,277.0,281.0,30114,11431.0,3566.0,136.0,15133.0,14404,369,649,236,276.89,273.31,271.38,,26315,18528,5.78,5.93,-0.15,68.97,69.66,71.59,281.11,271.38,261.64,0.9942,1.48,3.54,1.14,MACD空頭 | KD死叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-07-02,281.0,282.0,279.0,282.0,9206,-349.0,-193.0,-260.0,-802.0,14404,397,306,61,277.36,274.5,272.12,,24184,17796,6.02,5.95,0.07,82.01,71.63,72.17,282.73,272.12,261.5,0.9657,1.67,3.63,0.38,MACD多頭 | KD超買 | RSI超買 | 外投同步拋售
2025-07-03,282.5,283.0,279.0,280.0,10319,-452.0,556.0,-22.0,82.0,14404,410,530,61,278.0,275.87,272.68,,21254,17462,5.98,5.96,0.03,89.1,80.02,69.09,283.72,272.68,261.64,0.8314,0.72,2.68,0.49,MACD多頭 | KD超買
2025-07-04,282.0,284.0,278.0,278.0,10314,1349.0,-794.0,37.0,592.0,14235,412,278,92,279.1,276.99,273.41,,18913,17222,5.73,5.91,-0.19,76.73,82.61,66.06,283.78,273.41,263.04,0.7213,-0.39,1.68,0.55,MACD空頭 | KD死叉
2025-07-07,277.5,279.0,274.0,277.0,6870,2795.0,-667.0,-89.0,2039.0,13591,412,218,101,279.6,277.78,274.09,,13365,17096,5.38,5.8,-0.43,60.25,75.36,64.53,283.44,274.09,264.74,0.6557,-0.93,1.06,0.51,MACD空頭 | KD死叉
2025-07-08,275.5,276.0,272.0,272.0,10303,459.0,-906.0,-84.0,-531.0,13748,514,495,171,277.8,277.35,274.16,,9402,16696,4.65,5.57,-0.93,33.33,56.77,57.39,283.42,274.16,264.9,0.3834,-2.09,-0.79,1.1,MACD空頭 | KD死叉
2025-07-09,273.5,277.0,273.5,276.0,10378,414.0,-915.0,-424.0,-925.0,13859,336,340,44,276.6,276.98,274.45,,9637,16567,4.34,5.33,-0.99,28.0,40.53,61.1,283.54,274.45,265.36,0.5851,-0.22,0.56,1.08,MACD空頭 | KD死叉
2025-07-10,276.0,276.0,272.5,273.0,13467,-1383.0,-2421.0,-1029.0,-4833.0,14054,312,526,19,275.2,276.6,274.43,,10266,16480,3.81,5.02,-1.21,17.33,26.22,57.08,283.53,274.43,265.33,0.4214,-0.8,-0.52,1.31,MACD空頭 | KD超賣 | 外投同步拋售
2025-07-11,272.5,275.5,270.5,273.0,9543,-286.0,-1247.0,-568.0,-2101.0,14156,331,258,51,274.2,276.65,274.36,,10112,16135,3.35,4.69,-1.34,22.17,22.5,57.08,283.48,274.36,265.24,0.4254,-0.44,-0.5,0.94,MACD空頭 | KD死叉 | 外投同步拋售
2025-07-14,271.5,273.5,268.0,269.5,19240,1232.0,1971.0,-5496.0,-2293.0,14471,294,592,59,272.7,276.15,274.19,,12586,16647,2.67,4.29,-1.61,13.3,17.6,52.42,283.55,274.19,264.82,0.2498,-1.17,-1.71,1.53,MACD空頭 | KD超賣 | 外投同步買進
2025-07-15,270.0,273.0,269.0,270.5,16131,3959.0,-658.0,-4977.0,-1676.0,15142,266,849,29,272.4,275.1,274.21,,13752,16679,2.19,3.87,-1.67,14.51,16.66,53.59,283.54,274.21,264.88,0.3014,-0.7,-1.35,1.17,MACD空頭 | KD超賣
2025-07-16,272.0,276.0,271.5,272.5,13659,2504.0,-1478.0,-280.0,746.0,14744,277,465,44,271.7,274.15,274.33,,14408,16721,1.95,3.48,-1.53,17.71,15.17,55.91,283.49,274.33,265.16,0.4005,0.29,-0.67,0.95,MACD空頭 | KD金叉 | KD超賣
2025-07-17,273.5,275.0,270.0,271.0,10102,-5798.0,-482.0,149.0,-6131.0,15140,260,596,13,271.3,273.25,274.56,,13735,16543,1.62,3.11,-1.49,23.67,18.63,53.74,283.08,274.56,266.04,0.2911,-0.11,-1.3,0.74,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-07-18,273.5,276.0,272.5,273.5,12353,-1944.0,101.0,52.0,-1791.0,14802,296,264,42,271.4,272.8,274.9,,14297,16359,1.54,2.8,-1.26,38.84,26.74,56.76,282.62,274.9,267.18,0.4095,0.77,-0.51,0.86,MACD空頭 | KD金叉
2025-07-21,274.5,274.5,271.5,273.5,8095,455.0,-1822.0,180.0,-1187.0,14813,265,236,5,272.2,272.45,275.11,,12068,15900,1.46,2.53,-1.07,49.83,37.45,56.76,282.39,275.11,267.84,0.389,0.48,-0.59,0.67,MACD空頭 | KD金叉
2025-07-22,273.0,274.0,261.5,262.5,28884,-11520.0,-2584.0,-258.0,-14362.0,15253,346,1349,147,270.6,271.5,274.42,,14619,16022,0.51,2.13,-1.62,43.04,43.9,42.57,283.59,274.42,265.25,-0.1502,-2.99,-4.34,1.98,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-07-23,264.0,265.0,262.5,264.5,15442,-4328.0,-2300.0,282.0,-6346.0,15550,564,463,299,269.0,270.35,273.67,,14975,15801,-0.09,1.68,-1.77,29.57,40.81,45.25,283.49,273.67,263.84,0.0338,-1.67,-3.35,1.03,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-07-24,266.0,270.0,265.0,269.0,15476,2128.0,-1411.0,222.0,939.0,15411,496,343,101,268.6,269.95,273.27,264.08,16050,15326,-0.2,1.31,-1.5,26.44,33.01,50.81,283.2,273.28,263.35,0.2846,0.15,-1.56,0.96,MACD空頭 | KD死叉
2025-07-25,270.0,270.5,267.0,268.5,7672,-1186.0,1028.0,-123.0,-281.0,15520,635,289,156,267.6,269.5,273.08,264.76,15114,14609,-0.32,0.98,-1.3,40.23,32.08,50.2,283.22,273.08,262.93,0.2746,0.34,-1.68,0.51,MACD空頭 | KD金叉
2025-07-28,269.0,272.0,269.0,272.0,14070,4331.0,-879.0,205.0,3657.0,15331,534,365,34,267.3,269.75,272.95,265.3,16309,13582,-0.13,0.76,-0.89,57.47,41.38,54.34,283.09,272.95,262.81,0.4531,1.76,-0.35,0.86,MACD空頭 | KD金叉
2025-07-29,271.5,271.5,265.0,267.5,13055,-2491.0,-691.0,-224.0,-3406.0,15326,505,480,35,268.3,269.45,272.27,265.84,13143,12729,-0.34,0.54,-0.88,54.02,50.57,48.74,281.94,272.28,262.61,0.253,-0.3,-1.75,0.99,MACD空頭 | KD金叉 | 外投同步拋售
2025-07-30,269.0,270.0,265.5,270.0,10254,380.0,1233.0,29.0,1642.0,15300,643,167,151,269.4,269.2,271.68,266.3,12105,12781,-0.3,0.37,-0.67,57.47,56.32,51.71,280.22,271.68,263.13,0.402,0.22,-0.62,0.85,MACD空頭 | KD金叉 | 外投同步買進
2025-07-31,271.5,285.0,270.0,281.5,46993,24982.0,-238.0,432.0,25176.0,14163,552,1099,155,271.9,270.25,271.75,266.95,18409,14615,0.65,0.43,0.22,61.7,57.73,62.5,280.63,271.75,262.87,1.0492,3.53,3.59,2.55,MACD多頭 | KD金叉 | 法人強勢買超
2025-08-04,281.5,284.0,279.5,281.0,17019,4771.0,236.0,-219.0,4788.0,13920,579,549,62,274.4,271.0,271.9,267.63,20278,14950,1.35,0.61,0.74,75.57,64.91,61.86,281.31,271.9,262.49,0.9837,2.41,3.35,0.84,MACD多頭 | KD金叉 | 外投同步買進
2025-08-05,284.0,288.0,282.0,288.0,24068,12161.0,17.0,24.0,12202.0,13859,662,1126,109,277.6,272.45,272.45,268.35,22278,15810,2.44,0.98,1.46,89.36,75.54,67.01,284.12,272.45,260.78,1.166,3.75,5.71,1.08,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2025-08-06,287.0,289.0,285.5,288.5,15743,4541.0,-24.0,-2.0,4515.0,13286,767,304,110,281.8,275.05,273.27,269.05,22815,16082,3.3,1.44,1.86,93.63,86.19,67.35,286.97,273.27,259.58,1.0557,2.38,5.57,0.69,MACD多頭 | KD超買
2025-08-07,288.5,294.0,288.0,289.0,20512,5724.0,-1119.0,-0.0,4605.0,13602,805,839,62,285.6,277.5,273.92,269.7,24867,16589,3.98,1.95,2.03,93.56,92.18,67.7,289.3,273.92,258.55,0.9903,1.19,5.51,0.82,MACD多頭 | KD超買
2025-08-08,290.5,293.5,289.0,290.5,16215,7259.0,-2179.0,-13.0,5067.0,13482,850,452,67,287.4,279.65,274.8,270.14,18711,16726,4.59,2.48,2.11,89.54,92.24,68.81,291.85,274.8,257.75,0.9604,1.08,5.71,0.87,MACD多頭 | KD死叉 | KD超買 | 法人強勢買超
2025-08-11,288.5,290.5,283.5,290.0,17127,2320.0,-1894.0,357.0,783.0,13370,837,725,212,289.2,281.8,275.65,270.56,18733,17106,4.98,2.98,2.0,85.63,89.58,67.97,293.97,275.65,257.33,0.8916,0.28,5.21,0.91,MACD多頭 | KD死叉 | KD超買
2025-08-12,291.5,291.5,282.0,283.0,22338,-8902.0,-3353.0,103.0,-12152.0,14865,682,1754,98,288.2,282.9,276.32,270.9,18387,17260,4.66,3.31,1.35,78.51,84.56,57.47,294.69,276.32,257.96,0.6818,-1.8,2.42,1.21,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-08-13,284.0,285.0,271.0,271.5,63729,-26271.0,-4122.0,537.0,-29856.0,16963,463,2812,38,284.8,283.3,276.38,271.19,27984,19640,3.44,3.34,0.1,51.29,71.81,45.14,294.68,276.38,258.07,0.3668,-4.67,-1.77,2.28,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-08-14,272.0,274.0,268.5,270.5,21814,-7172.0,-1849.0,265.0,-8756.0,17161,517,707,85,281.1,283.35,276.27,271.46,28245,20048,2.37,3.15,-0.78,25.17,51.66,44.25,294.69,276.27,257.86,0.3432,-3.77,-2.09,0.77,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-08-15,272.0,273.5,267.5,270.5,23457,-6175.0,-1962.0,-98.0,-8235.0,17877,476,959,49,277.1,282.25,276.25,271.64,29693,20716,1.5,2.82,-1.31,8.47,28.31,44.25,294.69,276.25,257.81,0.3441,-2.38,-2.08,0.79,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-08-18,270.5,271.5,267.0,269.0,19713,-3258.0,-1587.0,27.0,-4818.0,18119,577,626,130,272.9,281.05,276.02,271.87,30210,21084,0.69,2.39,-1.7,8.86,14.16,42.78,294.72,276.02,257.33,0.3121,-1.43,-2.54,0.65,MACD空頭 | KD超賣 | 外投同步拋售
2025-08-19,267.5,269.0,266.5,268.0,14597,-456.0,-1222.0,19.0,-1659.0,17793,446,319,26,269.9,279.05,275.75,272.14,28662,21409,-0.04,1.91,-1.94,8.06,8.46,41.79,294.76,275.75,256.74,0.2961,-0.7,-2.81,0.51,MACD空頭 | KD超賣 | 外投同步拋售
2025-08-20,266.5,267.0,259.0,259.5,36665,-13056.0,-939.0,-437.0,-14432.0,18278,414,1183,61,267.5,276.15,275.6,272.24,23249,21798,-1.29,1.27,-2.55,4.77,7.23,34.46,295.09,275.6,256.11,0.087,-2.99,-5.84,1.58,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-08-21,262.0,263.0,257.0,259.0,24821,-7163.0,-1739.0,102.0,-8800.0,18677,415,682,46,265.2,273.15,275.32,272.33,23851,22267,-2.29,0.56,-2.84,4.23,5.69,34.08,295.61,275.32,255.04,0.0977,-2.34,-5.93,1.04,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-08-22,258.5,261.5,256.5,258.5,14923,-4092.0,-1883.0,21.0,-5954.0,19133,474,601,78,262.8,269.95,274.8,272.36,22144,22239,-3.09,-0.17,-2.92,4.32,4.44,33.68,296.29,274.8,253.31,0.1207,-1.64,-5.93,0.67,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-08-25,263.0,268.0,260.5,268.0,24296,-2606.0,-1924.0,-20.0,-4550.0,19780,529,1403,92,262.6,267.75,274.77,272.5,23060,23070,-2.92,-0.72,-2.2,17.29,8.61,46.49,296.29,274.77,253.26,0.3426,2.06,-2.46,1.05,MACD空頭 | KD金叉 | KD超賣 | 外投同步拋售
2025-08-26,267.0,267.0,263.0,265.0,21263,-5862.0,-3350.0,-34.0,-9246.0,20595,518,1121,26,262.0,265.95,274.42,272.61,24394,23430,-3.0,-1.18,-1.82,31.55,17.72,43.62,296.36,274.42,252.49,0.2851,1.15,-3.43,0.87,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-08-27,266.5,269.0,265.0,269.0,17279,-134.0,-952.0,30.0,-1056.0,20431,464,429,39,263.9,265.7,274.5,272.72,20516,23641,-2.7,-1.48,-1.22,54.15,34.33,48.21,296.34,274.5,252.66,0.3741,1.93,-2.0,0.84,MACD空頭 | KD金叉 | 外投同步拋售
2025-08-28,268.0,269.0,266.0,266.0,9589,-1755.0,173.0,-56.0,-1638.0,20531,483,424,33,265.3,265.25,274.3,272.7,17470,23608,-2.68,-1.72,-0.96,61.81,49.17,45.24,296.39,274.3,252.21,0.3121,0.26,-3.03,0.55,MACD空頭 | KD金叉
